recency,frequency,monetary,sessions_last_30d,pages_viewed,cart_additions,last_visit_days,tickets_count,complaints_count,last_ticket_days,cart_abandon_rate,engagement_score,support_frustration,purchase_intensity,avg_order_value,tenure_days,country_Germany,country_India,country_UK,country_USA,device_type_Mobile,device_type_Tablet,churn_prob,actual_churn,risk_segment,predicted_clv,clv_segment,retention_action,save_probability,expected_revenue_saved
355.0,1.0,16.47,5,30,5,32,3,0,12,0.8333333333333334,15.0,0.8999999999999999,0.0028089887640449437,8.235,344,False,False,False,True,False,True,0.9965655,1,High Risk,23.498522066986943,Low CLV,Offer: 10% Coupon,,
132.0,4.0,472.15,7,24,2,9,0,0,27,0.25,12.800000000000002,0.0,0.03007518796992481,94.42999999999999,123,False,False,True,False,True,False,0.63085943,1,Medium Risk,552.5452903883549,High CLV,Nurture: Product Recommendations,,
3.0,7.0,941.19,11,21,5,53,1,1,111,0.4166666666666667,13.8,1.0,1.75,117.64875,282,False,False,False,False,False,False,0.06299998,0,Low Risk,966.3596043617575,High CLV,VIP Loyalty Rewards,,
2.0,6.0,485.56,10,26,2,48,3,1,8,0.18181818181818182,14.8,1.5999999999999999,2.0,69.36571428571429,132,False,True,False,False,False,True,0.32062948,0,Low Risk,557.5523451435603,High CLV,VIP Loyalty Rewards,,
44.0,8.0,568.1,10,33,4,59,1,1,110,0.36363636363636365,18.000000000000004,1.0,0.17777777777777778,63.12222222222223,5,False,False,True,False,True,False,0.18672179,1,Low Risk,634.3263017407097,High CLV,VIP Loyalty Rewards,,
239.0,2.0,196.41,3,30,3,28,0,0,117,0.75,13.799999999999999,0.0,0.008333333333333333,65.47,96,False,False,False,False,False,True,0.88830304,0,High Risk,233.53482322918822,Low CLV,Offer: 10% Coupon,,
181.0,4.0,260.33,7,24,3,26,3,2,84,0.375,13.000000000000002,2.3,0.02197802197802198,52.065999999999995,150,True,False,False,False,False,True,0.88095456,1,High Risk,317.71853936358457,Low CLV,Offer: 10% Coupon,,
117.0,5.0,547.51,2,15,4,4,2,0,2,1.3333333333333333,7.6,0.6,0.0423728813559322,91.25166666666667,89,False,True,False,False,True,False,0.9577403,1,High Risk,644.5827412340371,High CLV,Critical: 20% Discount + Personal Email,,
62.0,6.0,474.71999999999997,12,24,5,12,0,1,33,0.38461538461538464,15.400000000000002,0.7,0.09523809523809523,67.81714285714285,353,False,False,False,True,True,False,0.78302926,1,High Risk,571.9350339529458,High CLV,Critical: 20% Discount + Personal Email,,
24.0,7.0,707.99,5,19,2,2,2,1,85,0.3333333333333333,10.000000000000002,1.2999999999999998,0.28,88.49875,53,False,True,False,False,True,False,0.25911388,0,Low Risk,785.9889947261253,High CLV,VIP Loyalty Rewards,,
48.0,7.0,681.1500000000001,12,18,2,53,2,1,66,0.15384615384615385,12.4,1.2999999999999998,0.14285714285714285,85.14375000000001,55,False,False,True,False,False,True,0.15981786,0,Low Risk,770.0658510494887,High CLV,VIP Loyalty Rewards,,
58.0,5.0,637.96,9,25,1,8,0,1,90,0.1,13.799999999999999,0.7,0.0847457627118644,106.32666666666667,87,True,False,False,False,False,False,0.093279466,0,Low Risk,713.0807347856378,High CLV,VIP Loyalty Rewards,,
185.0,7.0,950.9300000000001,8,24,0,44,1,0,57,0.0,12.8,0.3,0.03763440860215054,118.86625000000001,202,False,False,False,False,True,False,0.59791,1,Medium Risk,1110.3316193363682,High CLV,Nurture: Product Recommendations,,
141.0,5.0,406.09,6,21,7,23,2,0,2,1.0,12.200000000000001,0.6,0.035211267605633804,67.68166666666666,6,False,False,False,True,True,False,0.9618505,1,High Risk,474.30573532154375,Low CLV,Offer: 10% Coupon,,
262.0,2.0,168.11,8,26,3,3,2,1,97,0.3333333333333333,14.200000000000001,1.2999999999999998,0.0076045627376425855,56.03666666666667,346,False,False,False,False,True,False,0.8648908,1,High Risk,188.31930748080106,Low CLV,Offer: 10% Coupon,,
171.0,5.0,431.22,3,23,5,2,2,1,62,1.25,11.400000000000002,1.2999999999999998,0.029069767441860465,71.87,93,False,False,False,True,True,False,0.92220855,1,High Risk,506.56296597477603,High CLV,Critical: 20% Discount + Personal Email,,
183.0,6.0,988.3000000000001,6,23,3,53,1,0,85,0.42857142857142855,12.200000000000001,0.3,0.03260869565217391,141.18571428571428,148,False,False,False,False,True,False,0.7185342,1,High Risk,1209.1405192860761,High CLV,Critical: 20% Discount + Personal Email,,
6.0,6.0,349.86,5,24,2,24,1,2,99,0.3333333333333333,12.000000000000002,1.7,0.8571428571428571,49.980000000000004,160,False,True,False,False,True,False,0.25519395,0,Low Risk,412.59623375877754,Low CLV,Regular Marketing,,
13.0,7.0,1144.87,9,30,5,29,2,1,52,0.5,16.6,1.2999999999999998,0.5,143.10875,296,True,False,False,False,True,False,0.06950299,1,Low Risk,1272.1980015984525,High CLV,VIP Loyalty Rewards,,
272.0,2.0,178.57,9,19,6,19,3,1,91,0.6,12.400000000000002,1.5999999999999999,0.007326007326007326,59.52333333333333,158,True,False,False,False,True,False,0.7823285,1,High Risk,219.39873805305083,Low CLV,Offer: 10% Coupon,,
228.0,2.0,121.44,9,24,7,54,3,1,107,0.7,14.600000000000001,1.5999999999999999,0.008733624454148471,40.48,140,False,False,False,True,True,False,0.7150867,0,High Risk,137.4009090630114,Low CLV,Offer: 10% Coupon,,
225.0,2.0,221.32999999999998,12,22,3,10,2,0,42,0.23076923076923078,14.200000000000001,0.6,0.008849557522123894,73.77666666666666,207,False,False,True,False,True,False,0.74987,1,High Risk,263.6066309617419,Low CLV,Offer: 10% Coupon,,
339.0,1.0,113.03,6,29,4,46,1,1,107,0.5714285714285714,14.800000000000002,1.0,0.0029411764705882353,56.515,334,True,False,False,False,True,False,0.9889509,1,High Risk,142.00922880665817,Low CLV,Offer: 10% Coupon,,
185.0,5.0,375.46,2,23,4,5,0,0,81,1.3333333333333333,10.800000000000002,0.0,0.026881720430107527,62.57666666666666,165,False,True,False,False,True,False,0.90000206,1,High Risk,437.0522605102499,Low CLV,Offer: 10% Coupon,,
226.0,3.0,379.16,10,36,2,47,2,0,9,0.18181818181818182,18.799999999999997,0.6,0.013215859030837005,94.79,237,False,False,False,False,False,False,0.8656683,1,High Risk,431.71413225068835,Low CLV,Offer: 10% Coupon,,
222.0,3.0,328.22,9,24,4,16,3,1,113,0.4,14.000000000000002,1.5999999999999999,0.013452914798206279,82.055,206,True,False,False,False,True,False,0.9276303,1,High Risk,386.2240063871278,Low CLV,Offer: 10% Coupon,,
251.0,3.0,380.64,4,26,5,58,1,1,3,1.0,13.0,1.0,0.011904761904761904,95.16,177,False,False,False,True,True,False,0.8564181,1,High Risk,433.0783232448451,Low CLV,Offer: 10% Coupon,,
23.0,6.0,647.45,12,23,6,44,2,0,88,0.46153846153846156,15.200000000000003,0.6,0.25,92.49285714285715,244,True,False,False,False,False,False,0.021678237,1,Low Risk,733.3191865588333,High CLV,VIP Loyalty Rewards,,
252.0,3.0,225.38,9,12,3,43,0,1,100,0.3,9.0,0.7,0.011857707509881422,56.345,319,True,False,False,False,False,True,0.62152237,0,Medium Risk,267.0700902965848,Low CLV,Regular Marketing,,
10.0,7.0,511.99,9,26,3,47,0,1,23,0.3,14.6,0.7,0.6363636363636364,63.99875,341,False,False,True,False,True,False,0.104946114,0,Low Risk,593.1243608199092,High CLV,VIP Loyalty Rewards,,
7.0,6.0,957.47,9,29,2,48,1,0,100,0.2,15.600000000000001,0.3,0.75,136.78142857142856,141,False,False,True,False,False,True,0.0883859,0,Low Risk,1189.7941817774501,High CLV,VIP Loyalty Rewards,,
35.0,8.0,549.04,5,29,2,32,3,1,45,0.3333333333333333,14.000000000000002,1.5999999999999999,0.2222222222222222,61.00444444444444,95,True,False,False,False,True,False,0.10347029,0,Low Risk,598.9429621536967,High CLV,VIP Loyalty Rewards,,
286.0,1.0,15.84,10,20,6,39,4,1,54,0.5454545454545454,13.2,1.9,0.003484320557491289,7.92,293,False,False,False,True,False,False,0.98731357,1,High Risk,22.551564820524096,Low CLV,Offer: 10% Coupon,,
46.0,6.0,692.06,8,28,5,49,2,1,86,0.5555555555555556,15.400000000000002,1.2999999999999998,0.1276595744680851,98.86571428571428,36,True,False,False,False,True,False,0.10990474,0,Low Risk,816.7408963482604,High CLV,VIP Loyalty Rewards,,
79.0,7.0,808.17,7,21,2,7,3,0,5,0.25,11.600000000000001,0.8999999999999999,0.0875,101.02125,143,True,False,False,False,True,False,0.37167183,1,Low Risk,945.9711982524802,High CLV,VIP Loyalty Rewards,,
24.0,8.0,633.06,6,18,2,3,2,1,51,0.2857142857142857,10.000000000000002,1.2999999999999998,0.32,70.33999999999999,340,False,False,False,False,True,False,0.15725905,0,Low Risk,710.7704428541972,High CLV,VIP Loyalty Rewards,,
213.0,2.0,295.59000000000003,6,23,3,56,1,1,49,0.42857142857142855,12.200000000000001,1.0,0.009345794392523364,98.53000000000002,84,False,False,False,False,True,False,0.708655,1,High Risk,370.60548566051114,Low CLV,Offer: 10% Coupon,,
35.0,7.0,839.63,6,28,4,55,1,1,100,0.5714285714285714,14.400000000000002,1.0,0.19444444444444445,104.95375,58,False,True,False,False,False,False,0.085702404,0,Low Risk,1004.2729402991579,High CLV,VIP Loyalty Rewards,,
8.0,6.0,465.58000000000004,9,23,2,11,1,0,114,0.2,13.200000000000001,0.3,0.6666666666666666,66.51142857142858,253,False,False,False,False,False,False,0.17838255,0,Low Risk,542.8248712198526,High CLV,VIP Loyalty Rewards,,
52.0,5.0,574.51,16,27,2,43,0,1,15,0.11764705882352941,17.6,0.7,0.09433962264150944,95.75166666666667,278,False,False,False,False,True,False,0.05781248,1,Low Risk,699.9687943087358,High CLV,VIP Loyalty Rewards,,
62.0,6.0,483.51,11,21,7,21,2,1,86,0.5833333333333334,14.200000000000001,1.2999999999999998,0.09523809523809523,69.07285714285715,23,False,True,False,False,True,False,0.80160874,1,High Risk,527.0667748547551,High CLV,Critical: 20% Discount + Personal Email,,
181.0,4.0,521.8399999999999,8,24,2,41,3,1,22,0.2222222222222222,13.200000000000001,1.5999999999999999,0.02197802197802198,104.36799999999998,188,True,False,False,False,False,False,0.6636017,1,Medium Risk,574.0728763627654,High CLV,Nurture: Product Recommendations,,
61.0,7.0,510.76,7,28,6,43,2,0,49,0.75,15.200000000000003,0.6,0.11290322580645161,63.845,223,False,True,False,False,False,False,0.35103783,1,Low Risk,533.2817482079921,High CLV,VIP Loyalty Rewards,,
119.0,5.0,542.68,11,23,3,22,3,0,113,0.25,14.200000000000001,0.8999999999999999,0.041666666666666664,90.44666666666666,108,True,False,False,False,False,False,0.8095635,1,High Risk,620.8166435749375,High CLV,Critical: 20% Discount + Personal Email,,
275.0,2.0,191.88,6,24,6,45,3,1,90,0.8571428571428571,13.200000000000003,1.5999999999999999,0.007246376811594203,63.96,166,False,True,False,False,True,False,0.7401748,1,High Risk,225.77154991710012,Low CLV,Offer: 10% Coupon,,
164.0,4.0,578.8199999999999,6,23,5,1,0,0,117,0.7142857142857143,12.600000000000001,0.0,0.024242424242424242,115.76399999999998,205,False,False,True,False,True,False,0.7346169,1,High Risk,694.9863844300789,High CLV,Critical: 20% Discount + Personal Email,,
74.0,9.0,1441.53,9,25,4,58,2,2,44,0.4,14.4,2.0,0.12,144.153,335,False,False,False,False,False,False,0.6436802,1,Medium Risk,1399.456373554906,High CLV,Nurture: Product Recommendations,,
234.0,2.0,224.85,5,29,2,41,5,0,62,0.3333333333333333,14.000000000000002,1.5,0.00851063829787234,74.95,203,False,False,False,False,True,False,0.8304389,0,High Risk,274.5921228546199,Low CLV,Offer: 10% Coupon,,
50.0,4.0,386.52,6,19,3,7,2,0,38,0.42857142857142855,10.6,0.6,0.0784313725490196,77.304,127,False,True,False,False,True,False,0.24997693,0,Low Risk,438.4319020080968,Low CLV,Regular Marketing,,
201.0,3.0,471.08,9,20,3,8,2,1,34,0.3,12.2,1.2999999999999998,0.01485148514851485,117.77,164,True,False,False,False,False,False,0.6193623,1,Medium Risk,560.5128173940044,High CLV,Nurture: Product Recommendations,,
65.0,6.0,550.5600000000001,7,20,4,5,0,0,76,0.5,11.600000000000001,0.0,0.09090909090909091,78.65142857142858,228,False,False,True,False,False,False,0.858909,1,High Risk,642.5957954299886,High CLV,Critical: 20% Discount + Personal Email,,
316.0,4.0,205.01000000000002,5,20,3,59,0,0,80,0.5,10.6,0.0,0.012618296529968454,41.002,148,False,False,False,False,True,False,0.91439193,1,High Risk,218.75150563764888,Low CLV,Offer: 10% Coupon,,
252.0,4.0,518.69,12,29,7,33,3,1,29,0.5384615384615384,17.8,1.5999999999999999,0.015810276679841896,103.73800000000001,202,False,False,True,False,True,False,0.72876334,1,High Risk,566.8981340955863,High CLV,Critical: 20% Discount + Personal Email,,
78.0,6.0,797.82,10,21,3,21,1,1,57,0.2727272727272727,13.0,1.0,0.0759493670886076,113.97428571428573,331,False,True,False,False,False,False,0.8356011,1,High Risk,1011.7176784983556,High CLV,Critical: 20% Discount + Personal Email,,
199.0,4.0,470.37,7,25,1,7,0,1,74,0.125,13.0,0.7,0.02,94.074,195,False,False,False,True,False,False,0.70727754,0,High Risk,525.8982481425486,High CLV,Critical: 20% Discount + Personal Email,,
26.0,7.0,597.48,10,17,3,5,2,1,75,0.2727272727272727,11.4,1.2999999999999998,0.25925925925925924,74.685,100,False,False,True,False,False,True,0.16450529,0,Low Risk,675.6696051629027,High CLV,VIP Loyalty Rewards,,
182.0,5.0,456.42,3,26,7,13,0,0,65,1.75,13.000000000000002,0.0,0.0273224043715847,76.07000000000001,90,False,False,False,False,True,False,0.97914416,1,High Risk,510.61518043670935,High CLV,Critical: 20% Discount + Personal Email,,
278.0,1.0,40.82,13,21,6,16,1,0,64,0.42857142857142855,14.8,0.3,0.0035842293906810036,20.41,327,False,False,False,True,False,False,0.9880311,1,High Risk,45.782173194107685,Low CLV,Offer: 10% Coupon,,
110.0,5.0,841.47,8,21,4,41,0,0,61,0.4444444444444444,12.400000000000002,0.0,0.04504504504504504,140.245,52,False,False,False,False,False,False,0.75512934,1,High Risk,1009.2011314644488,High CLV,Critical: 20% Discount + Personal Email,,
58.0,5.0,742.08,7,18,2,29,2,1,54,0.25,10.4,1.2999999999999998,0.0847457627118644,123.68,63,False,True,False,False,False,False,0.21636721,0,Low Risk,896.3964934536509,High CLV,VIP Loyalty Rewards,,
35.0,7.0,697.62,6,21,3,0,2,0,88,0.42857142857142855,11.4,0.6,0.19444444444444445,87.2025,351,False,False,False,False,True,False,0.1307214,0,Low Risk,787.3500646585203,High CLV,VIP Loyalty Rewards,,
214.0,4.0,369.13,10,16,5,31,2,1,32,0.45454545454545453,11.4,1.2999999999999998,0.018604651162790697,73.826,277,False,False,True,False,True,False,0.6672715,1,Medium Risk,435.0291461918939,Low CLV,Regular Marketing,,
49.0,7.0,551.13,10,28,2,53,2,1,49,0.18181818181818182,15.600000000000001,1.2999999999999998,0.14,68.89125,21,False,False,True,False,True,False,0.07896861,0,Low Risk,641.3810466852726,High CLV,VIP Loyalty Rewards,,
106.0,5.0,367.33000000000004,10,27,2,0,0,0,90,0.18181818181818182,15.200000000000001,0.0,0.04672897196261682,61.22166666666667,115,False,False,False,False,True,False,0.6581871,1,Medium Risk,426.325895379587,Low CLV,Regular Marketing,,
137.0,6.0,781.88,7,26,5,45,0,1,9,0.625,14.200000000000001,0.7,0.043478260869565216,111.69714285714285,81,False,False,False,True,True,False,0.5761008,1,Medium Risk,902.2660302504775,High CLV,Nurture: Product Recommendations,,
102.0,5.0,532.5699999999999,5,29,1,4,0,1,19,0.16666666666666666,13.8,0.7,0.04854368932038835,88.76166666666666,327,False,True,False,False,True,False,0.6195,1,Medium Risk,603.3625355450754,High CLV,Nurture: Product Recommendations,,
55.0,7.0,419.68,8,25,4,19,0,1,68,0.4444444444444444,14.0,0.7,0.125,52.46,183,True,False,False,False,True,False,0.14232895,0,Low Risk,488.5321229554406,Low CLV,Regular Marketing,,
137.0,6.0,415.25,10,23,5,27,3,1,81,0.45454545454545453,14.200000000000001,1.5999999999999999,0.043478260869565216,59.32142857142857,73,False,False,False,True,False,False,0.77554333,1,High Risk,454.19827504484704,Low CLV,Offer: 10% Coupon,,
51.0,6.0,573.12,5,29,2,3,2,1,24,0.3333333333333333,14.000000000000002,1.2999999999999998,0.11538461538461539,81.87428571428572,24,False,False,True,False,False,True,0.14374019,1,Low Risk,672.9369716730405,High CLV,VIP Loyalty Rewards,,
243.0,3.0,140.45999999999998,6,25,3,46,2,0,91,0.42857142857142855,13.0,0.6,0.012295081967213115,35.114999999999995,191,False,False,False,True,True,False,0.6495628,1,Medium Risk,163.901244482444,Low CLV,Regular Marketing,,
189.0,5.0,427.97,9,13,0,46,2,1,102,0.0,8.8,1.2999999999999998,0.02631578947368421,71.32833333333333,99,False,True,False,False,True,False,0.5105054,0,Medium Risk,506.21379243600217,Low CLV,Regular Marketing,,
130.0,6.0,582.23,5,27,1,31,0,1,30,0.16666666666666666,13.0,0.7,0.04580152671755725,83.17571428571429,346,False,True,False,False,True,False,0.7162737,1,High Risk,723.7163695510732,High CLV,Critical: 20% Discount + Personal Email,,
44.0,9.0,872.0,7,27,4,8,1,1,75,0.5,14.400000000000002,1.0,0.2,87.2,201,False,True,False,False,True,False,0.2128266,0,Low Risk,879.8653153231967,High CLV,VIP Loyalty Rewards,,
87.0,5.0,640.4300000000001,8,30,2,14,1,0,0,0.2222222222222222,15.6,0.3,0.056818181818181816,106.73833333333334,305,False,True,False,False,False,False,0.8897732,1,High Risk,745.0822181954427,High CLV,Critical: 20% Discount + Personal Email,,
126.0,6.0,524.0,7,29,1,10,2,0,26,0.125,14.600000000000001,0.6,0.047244094488188976,74.85714285714286,318,True,False,False,False,True,False,0.7668415,1,High Risk,612.8442791993775,High CLV,Critical: 20% Discount + Personal Email,,
315.0,2.0,166.51,13,43,4,46,4,1,89,0.2857142857142857,23.2,1.9,0.006329113924050633,55.50333333333333,314,False,False,False,True,True,False,0.5108072,0,Medium Risk,187.84178508119376,Low CLV,Regular Marketing,,
316.0,1.0,286.85,10,31,1,1,0,1,91,0.09090909090909091,16.599999999999998,0.7,0.0031545741324921135,143.425,325,True,False,False,False,True,False,0.9879105,1,High Risk,292.7091591941556,Low CLV,Offer: 10% Coupon,,
36.0,6.0,530.46,10,24,3,6,2,1,110,0.2727272727272727,14.200000000000001,1.2999999999999998,0.16216216216216217,75.78,202,False,False,False,False,True,False,0.10729291,1,Low Risk,625.1895319392451,High CLV,VIP Loyalty Rewards,,
999.0,0.0,0.0,5,31,2,12,1,0,117,0.3333333333333333,14.8,0.3,0.0,0.0,213,False,False,False,False,False,False,0.99540776,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
14.0,6.0,814.41,3,24,3,10,2,0,14,0.75,11.4,0.6,0.4,116.3442857142857,245,False,False,False,False,True,False,0.019620867,0,Low Risk,894.9463703729547,High CLV,VIP Loyalty Rewards,,
252.0,3.0,199.29,13,29,2,52,1,0,10,0.14285714285714285,17.2,0.3,0.011857707509881422,49.8225,168,False,False,False,False,True,False,0.8175624,1,High Risk,226.5736377653341,Low CLV,Offer: 10% Coupon,,
999.0,0.0,0.0,5,16,2,29,0,0,17,0.3333333333333333,8.8,0.0,0.0,0.0,251,True,False,False,False,True,False,0.9938193,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
217.0,4.0,229.12,12,26,2,58,3,1,89,0.15384615384615385,15.600000000000001,1.5999999999999999,0.01834862385321101,45.824,230,False,True,False,False,False,True,0.80243355,1,High Risk,277.7278465531079,Low CLV,Offer: 10% Coupon,,
269.0,3.0,364.02,13,11,2,46,2,1,82,0.14285714285714285,10.000000000000002,1.2999999999999998,0.011111111111111112,91.005,162,False,True,False,False,False,False,0.8863904,1,High Risk,421.8455127008524,Low CLV,Offer: 10% Coupon,,
31.0,8.0,563.25,10,37,1,58,2,0,117,0.09090909090909091,19.0,0.6,0.25,62.583333333333336,345,False,False,False,True,True,False,0.012495317,0,Low Risk,653.0886843043836,High CLV,VIP Loyalty Rewards,,
254.0,3.0,324.28999999999996,8,25,2,15,2,0,39,0.2222222222222222,13.6,0.6,0.011764705882352941,81.07249999999999,273,True,False,False,False,False,False,0.7676593,1,High Risk,369.19277587777765,Low CLV,Offer: 10% Coupon,,
167.0,3.0,407.07,8,41,3,17,0,0,92,0.3333333333333333,20.200000000000003,0.0,0.017857142857142856,101.7675,307,False,False,False,True,False,False,0.6438741,0,Medium Risk,460.9545339022668,Low CLV,Regular Marketing,,
311.0,1.0,37.71,7,23,4,47,0,0,99,0.5,12.800000000000002,0.0,0.003205128205128205,18.855,58,False,False,False,False,False,False,0.99361515,1,High Risk,38.496042550960404,Low CLV,Offer: 10% Coupon,,
7.0,8.0,705.54,9,21,2,1,4,1,41,0.2,12.4,1.9,1.0,78.39333333333333,219,False,False,False,False,True,False,0.31034118,0,Low Risk,857.7690987643814,High CLV,VIP Loyalty Rewards,,
22.0,8.0,774.2099999999999,11,21,3,40,0,1,47,0.25,13.4,0.7,0.34782608695652173,86.02333333333333,225,True,False,False,False,True,False,0.02798306,0,Low Risk,861.7366164439104,High CLV,VIP Loyalty Rewards,,
